location_code,latitude,longitude,depth,sampleid,time,temp,chl_volume_filtered,chl1,chl2,avg_chloro,phaeo1,phaeo2,avg_phaeo,phosphate,silicate,nitrite,nitrite_nitrate,ammonium,nitrate,da_volume_filtered,pda,volume_settled_for_counting,akashiwo_sanguinea,alexandrium_spp,dinophysis_spp,lingulodinium_polyedra,prorocentrum_spp,pseudo_nitzschia_delicatissima_group,pseudo_nitzschia_seriata_group,ceratium_spp,cochlodinium_spp,gymnodinium_spp,other_diatoms,other_dinoflagellates,total_phytoplankton,sample_date,week_start,year,month
CPP,35.170204,-120.740685,0.5,CP250105,2025-01-05 18:40:00+00:00,11.9,100.0,2.2,2.37,2.28,1.32,1.25,1.28,1.825,24.876,0.507,18.923,1.325,18.416,200.0,0.0,25.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,0.0,56506.133,1599.2302,58638.44,2025-01-05,2024-12-30,2025,1
CPP,35.170204,-120.740685,0.5,CP250112,2025-01-12 17:30:00+00:00,11.4,100.0,3.01,3.05,3.03,1.46,1.47,1.46,1.441,19.591,0.309,19.553,1.148,19.244,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2665.3835,5330.767,0.0,0.0,0.0,120475.34,1599.2302,130070.72,2025-01-12,2025-01-06,2025,1
CPP,35.170204,-120.740685,0.5,CP250119,2025-01-19 19:00:00+00:00,12.0,100.0,1.3,1.43,1.36,0.7,0.66,0.68,1.507,15.163,0.309,14.13,1.276,13.821,200.0,0.0,25.0,0.0,0.0,0.0,0.0,2665.3835,4797.6904,30918.45,0.0,0.0,0.0,62903.055,4797.6904,106082.266,2025-01-19,2025-01-13,2025,1
CPP,35.170204,-120.740685,0.5,CP250126,2025-01-26 17:46:00+00:00,11.5,100.0,2.95,2.81,2.88,1.12,1.12,1.12,1.759,14.284,0.311,17.36,1.36,17.049,200.0,0.0,25.0,1066.1534,0.0,0.0,0.0,2665.3835,4797.6904,1599.2302,533.0767,0.0,0.0,50109.21,5330.767,66101.516,2025-01-26,2025-01-20,2025,1
CPP,35.170204,-120.740685,0.5,CP250202,2025-02-02 18:25:00+00:00,12.5,100.0,3.25,3.05,3.15,1.05,1.04,1.04,2.369,19.507,0.301,19.945,2.728,19.644,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,1599.2302,5863.8438,0.0,1066.1534,0.0,0.0,20789.992,5330.767,35183.062,2025-02-02,2025-01-27,2025,2
CPP,35.170204,-120.740685,0.5,CP250209,2025-02-09 17:00:00+00:00,12.5,100.0,4.55,3.89,4.22,1.53,1.53,1.53,1.02,10.573,0.138,6.703,2.256,6.565,200.0,0.0,25.0,4797.6904,0.0,0.0,533.0767,4264.614,0.0,2665.3835,0.0,1066.1534,0.0,45844.598,2132.307,61303.824,2025-02-09,2025-02-03,2025,2
CPP,35.170204,-120.740685,0.5,CP250216,2025-02-16 16:00:00+00:00,11.3,100.0,0.99,0.98,0.99,1.69,1.85,1.77,2.042,33.283,0.336,16.587,2.152,16.251,200.0,0.0,25.0,533.0767,0.0,0.0,0.0,533.0767,5330.767,0.0,0.0,0.0,0.0,8529.228,0.0,14926.148,2025-02-16,2025-02-10,2025,2
CPP,35.170204,-120.740685,0.5,CP250223,2025-02-23 17:55:00+00:00,12.3,100.0,1.61,1.72,1.67,1.28,1.35,1.31,5.831,72.903,0.48,37.54,1.358,37.06,200.0,0.0,25.0,1599.2302,0.0,0.0,0.0,0.0,0.0,3198.4604,0.0,2665.3835,0.0,37848.45,533.0767,45844.598,2025-02-23,2025-02-17,2025,2
CPP,35.170204,-120.740685,0.5,CP250302,2025-03-02 17:40:00+00:00,12.0,100.0,4.25,4.45,4.35,2.79,2.21,2.5,1.507,21.226,0.281,15.882,1.855,15.601,200.0,0.0,25.0,1066.1534,0.0,0.0,0.0,533.0767,7463.074,2132.307,0.0,0.0,0.0,25054.605,2665.3835,38914.6,2025-03-02,2025-02-24,2025,3
CPP,35.170204,-120.740685,0.5,CP250309,2025-03-09 16:55:00+00:00,10.6,100.0,2.46,2.86,2.66,1.07,0.91,0.99,1.7977196,24.265648,0.23798543,21.581524,0.936,21.343538,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,6396.921,18657.686,0.0,0.0,0.0,204701.47,2132.307,231888.38,2025-03-09,2025-03-03,2025,3
CPP,35.170204,-120.740685,0.5,CP250316,2025-03-16 16:30:00+00:00,11.5,100.0,5.42,5.08,5.25,4.71,4.96,4.83,1.8001373,18.85365,0.25930828,12.53642,38.188,12.277112,200.0,0.328,25.0,0.0,0.0,0.0,0.0,533.0767,0.0,46910.75,0.0,0.0,0.0,395542.94,2665.3835,445652.16,2025-03-16,2025-03-10,2025,3
CPP,35.170204,-120.740685,0.5,CP250323,2025-03-23 17:00:00+00:00,11.6,100.0,2.93,2.91,2.92,2.77,2.59,2.68,4.531214,46.41672,0.32724488,25.800278,11.816,25.473034,200.0,0.378,25.0,0.0,0.0,0.0,0.0,0.0,0.0,83159.97,0.0,0.0,0.0,434990.6,533.0767,518683.66,2025-03-23,2025-03-17,2025,3
CPP,35.170204,-120.740685,0.5,CP250330,2025-03-30 16:47:00+00:00,11.7,100.0,5.32,5.08,5.2,3.64,3.84,3.74,1.2577062,11.287025,0.17328474,13.03849,24.981,12.865206,200.0,0.712,25.0,0.0,0.0,0.0,0.0,0.0,11727.6875,49043.06,0.0,0.0,0.0,58105.363,2132.307,121008.414,2025-03-30,2025-03-24,2025,3
CPP,35.170204,-120.740685,0.5,CP250406,2025-04-06 16:15:00+00:00,11.9,100.0,10.05,9.92,9.99,3.7,3.81,3.76,8.291923,81.200584,0.6740308,65.44501,37.534,64.77097,200.0,0.497,25.0,0.0,0.0,0.0,0.0,0.0,3198.4604,115144.57,0.0,0.0,0.0,1610957.9,1066.1534,1730367.0,2025-04-06,2025-03-31,2025,4
CPP,35.170204,-120.740685,0.5,CP250413,2025-04-13 17:05:00+00:00,11.3,100.0,2.44,2.37,2.4,2.87,2.77,2.85,1.624273,15.355717,0.28284997,16.77391,27.258,16.49106,200.0,0.219,25.0,0.0,0.0,0.0,0.0,0.0,0.0,64502.285,0.0,0.0,0.0,87957.66,6929.9976,159389.94,2025-04-13,2025-04-07,2025,4
CPP,35.170204,-120.740685,0.5,CP250420,2025-04-20 16:58:00+00:00,13.3,100.0,8.2,7.95,8.08,3.06,2.86,2.96,1.1327764,8.212715,0.0,5.7710624,11.193,5.7710624,200.0,0.06,25.0,0.0,0.0,0.0,0.0,533.0767,2132.307,25587.684,0.0,0.0,0.0,1241002.6,10128.458,1279384.1,2025-04-20,2025-04-14,2025,4
CPP,35.170204,-120.740685,0.5,CP250427,2025-04-27 17:13:00+00:00,12.3,100.0,4.69,4.94,4.81,1.85,1.95,1.9,1.0062298,3.9442277,0.2099471,5.9562836,30.019,5.7463365,200.0,0.244,25.0,0.0,0.0,0.0,0.0,0.0,2132.307,77296.125,533.0767,0.0,0.0,181246.1,5863.8438,267071.44,2025-04-27,2025-04-21,2025,4
CPP,35.170204,-120.740685,0.5,CP250504,2025-05-04 17:30:00+00:00,12.3,100.0,1.67,1.81,1.74,1.95,1.92,1.93,2.853972,25.150854,0.4240427,19.7091,7.647,19.285059,200.0,0.0,25.0,0.0,0.0,0.0,0.0,533.0767,1066.1534,0.0,0.0,0.0,0.0,75163.82,10661.534,87424.586,2025-05-04,2025-04-28,2025,5
CPP,35.170204,-120.740685,0.5,CP250512,2025-05-12 14:25:00+00:00,14.8,100.0,4.6,4.51,4.56,2.45,2.66,2.56,0.3835891,2.236056,0.0,7.0426283,2.772,7.0426283,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,13859.995,22389.223,533.0767,0.0,0.0,278799.12,1599.2302,317180.66,2025-05-12,2025-05-12,2025,5
CPP,35.170204,-120.740685,0.5,CP250518,2025-05-18 17:05:00+00:00,13.0,100.0,13.72,13.3,13.51,4.21,4.21,4.21,1.9092275,16.255554,0.28011084,12.335189,18.704,12.0550785,200.0,0.0,25.0,0.0,0.0,0.0,0.0,533.0767,18657.686,23455.375,0.0,0.0,0.0,1225010.4,9595.381,1277251.9,2025-05-18,2025-05-12,2025,5
CPP,35.170204,-120.740685,0.5,CP250526,2025-05-26 16:35:00+00:00,13.2,100.0,14.56,15.68,15.12,6.03,5.47,5.75,0.35431433,2.4694772,0.0,1.7286373,13.49,1.7286373,200.0,0.022,25.0,0.0,0.0,0.0,0.0,0.0,17058.455,49043.06,0.0,0.0,0.0,2184015.2,2665.3835,2252782.2,2025-05-26,2025-05-26,2025,5
CPP,35.170204,-120.740685,0.5,CP250601,2025-06-01 16:53:00+00:00,14.4,100.0,4.59,4.58,4.58,3.34,2.96,3.15,0.8164202,3.2065816,0.0,5.90497,3.745,5.90497,200.0,0.0,25.0,0.0,0.0,1066.1534,0.0,0.0,1599.2302,6396.921,0.0,0.0,0.0,411535.22,12260.765,432858.3,2025-06-01,2025-05-26,2025,6
CPP,35.170204,-120.740685,0.5,CP250608,2025-06-08 16:30:00+00:00,15.1,100.0,14.84,15.82,15.33,3.37,2.11,2.74,1.7499971,18.634008,0.21123469,7.1926055,4.234,6.981371,200.0,0.0,25.0,18657.686,2665.3835,13326.918,0.0,12793.842,0.0,0.0,13326.918,107681.5,5330.767,7996.151,108214.58,289993.75,2025-06-08,2025-06-02,2025,6
CPP,35.170204,-120.740685,0.5,CP250616,2025-06-16 16:15:00+00:00,15.5,100.0,15.26,15.68,15.47,2.67,1.83,2.25,0.13667946,0.71720964,0.0,0.15,12.070787,0.15,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,1066.1534,21856.146,31984.604,533.0767,0.0,0.0,160989.17,5330.767,222293.0,2025-06-16,2025-06-16,2025,6
CPP,35.170204,-120.740685,0.5,CP250623,2025-06-23 16:30:00+00:00,12.9,100.0,5.93,6.14,6.04,4.65,4.65,4.65,0.42317116,2.5367656,0.11656666,0.414,3.015721,0.29743335,200.0,0.0,25.0,0.0,0.0,0.0,0.0,533.0767,226024.53,29319.22,0.0,0.0,0.0,413667.53,4264.614,673809.0,2025-06-23,2025-06-23,2025,6
CPP,35.170204,-120.740685,0.5,CP250630,2025-06-30 17:00:00+00:00,14.5,100.0,6.34,6.2,6.27,1.88,2.02,1.95,0.3619146,2.599809,0.0,0.209,3.5187273,0.209,200.0,0.0,25.0,0.0,0.0,3198.4604,0.0,6396.921,0.0,0.0,0.0,4264.614,0.0,7463.074,34649.99,55973.055,2025-06-30,2025-06-30,2025,6
CPP,35.170204,-120.740685,0.5,CP250707,2025-07-07 16:10:00+00:00,15.2,100.0,4.3,4.45,4.37,1.58,1.44,1.51,1.0225726,9.787138,0.0,0.626,2.539931,0.626,200.0,0.0,25.0,1599.2302,0.0,10128.458,0.0,15459.225,0.0,0.0,1599.2302,0.0,0.0,533.0767,29852.297,59171.516,2025-07-07,2025-07-07,2025,7
CPP,35.170204,-120.740685,0.5,CP250714,2025-07-14 15:45:00+00:00,15.0,100.0,23.58,22.67,23.13,6.38,6.31,6.35,0.7515747,8.868177,0.0,0.356,18.761555,0.356,200.0,0.0,25.0,4797.6904,5863.8438,11194.611,0.0,63436.13,1066.1534,0.0,5330.767,533.0767,0.0,121008.414,297989.88,511220.6,2025-07-14,2025-07-14,2025,7
CPP,35.170204,-120.740685,0.5,CP250721,2025-07-21 15:53:00+00:00,14.8,100.0,8.69,8.36,8.52,3.06,3.31,3.18,0.46087867,5.68409,0.0,0.42,4.8581367,0.42,200.0,0.0,25.0,0.0,0.0,1066.1534,0.0,3198.4604,9062.305,0.0,3198.4604,6396.921,0.0,97553.04,122607.65,243082.98,2025-07-21,2025-07-21,2025,7
CPP,35.170204,-120.740685,0.5,CP250728,2025-07-28 16:05:00+00:00,15.3,100.0,9.91,9.92,9.92,2.58,2.13,2.36,0.6682804,9.387541,0.0,0.209,1.5255888,0.209,200.0,0.074,25.0,1599.2302,0.0,1599.2302,0.0,4264.614,68233.82,4264.614,4797.6904,0.0,0.0,227090.69,85292.27,397142.16,2025-07-28,2025-07-28,2025,7
CPP,35.170204,-120.740685,0.5,CP250804,2025-08-04 16:05:00+00:00,15.0,100.0,15.96,15.96,15.96,5.47,4.91,5.19,0.29795584,7.9580765,0.0,0.426,3.3056,0.426,200.0,0.71,25.0,0.0,39980.754,0.0,0.0,11727.6875,858253.5,4264.614,2132.307,0.0,0.0,1435575.6,115677.65,2467612.2,2025-08-04,2025-08-04,2025,8
CPP,35.170204,-120.740685,0.5,CP250810,2025-08-10 17:00:00+00:00,15.6,100.0,9.66,8.68,9.17,4.91,5.61,5.26,1.4386725,11.853694,0.17108996,3.385,0.34706485,3.21391,200.0,0.539,25.0,0.0,1066.1534,0.0,0.0,4264.614,406204.47,57039.21,533.0767,0.0,0.0,562929.0,15459.225,1047495.75,2025-08-10,2025-08-04,2025,8
CPP,35.170204,-120.740685,0.5,CP250818,2025-08-18 16:20:00+00:00,15.6,100.0,14.28,13.72,14.0,2.81,2.81,2.81,0.9223478,4.446803,0.0,1.266,0.0,1.266,200.0,0.707,25.0,0.0,12793.842,0.0,0.0,0.0,930751.94,33583.832,0.0,0.0,0.0,932351.2,21323.068,1930803.9,2025-08-18,2025-08-18,2025,8
CPP,35.170204,-120.740685,0.5,CP250826,2025-08-26 13:30:00+00:00,16.8,100.0,13.72,11.62,12.67,2.53,5.33,3.93,0.8426018,14.084507,0.16522674,3.96,1.7946252,3.7947733,200.0,0.0,25.0,1066.1534,27186.912,9062.305,0.0,50109.21,1066.1534,0.0,47443.83,0.0,0.0,2665.3835,43179.215,181779.16,2025-08-26,2025-08-25,2025,8
CPP,35.170204,-120.740685,0.5,CP250901,2025-09-01 16:15:00+00:00,18.7,100.0,4.06,4.37,4.21,1.44,1.3,1.37,0.32157052,6.2209325,0.0,3.76,0.0,3.76,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,15459.225,71965.36,0.0,1599.2302,0.0,0.0,470706.75,4264.614,564528.25,2025-09-01,2025-09-01,2025,9
CPP,35.170204,-120.740685,0.5,CP250908,2025-09-08 16:12:00+00:00,17.6,100.0,12.79,12.6,12.69,1.01,0.85,0.93,0.6291288,9.9978075,0.0,1.97,0.8661196,1.97,200.0,0.0,25.0,7463.074,1066.1534,12793.842,0.0,132203.03,13859.995,0.0,60237.67,0.0,533.0767,165786.86,61836.9,455780.6,2025-09-08,2025-09-08,2025,9
CPP,35.170204,-120.740685,0.5,CP250915,2025-09-15 16:27:00+00:00,16.8,100.0,8.69,8.92,8.8,2.08,1.91,1.99,0.6322545,10.935361,0.0,1.606,0.0,1.606,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,5863.8438,12793.842,1066.1534,1599.2302,0.0,0.0,434990.6,8529.228,465375.97,2025-09-15,2025-09-15,2025,9
CPP,35.170204,-120.740685,0.5,CP250921,2025-09-21 16:34:00+00:00,17.1,100.0,7.39,7.26,7.33,2.58,2.55,2.57,3.0185206,21.54417,0.4648706,11.299,4.441916,10.834129,200.0,0.0,25.0,0.0,1599.2302,533.0767,0.0,22922.299,4264.614,0.0,0.0,0.0,0.0,90623.05,26653.836,146596.1,2025-09-21,2025-09-15,2025,9
CPP,35.170204,-120.740685,0.5,CP250928,2025-09-28 16:58:00+00:00,16.8,100.0,52.91,56.06,54.48,3.39,1.29,2.34,1.4832667,15.050946,0.23902605,4.365,0.60517824,4.125974,200.0,0.0,25.0,22922.299,40513.832,5330.767,0.0,753770.5,0.0,0.0,27719.99,4264.614,0.0,25054.605,203635.31,1083211.9,2025-09-28,2025-09-22,2025,9
CPP,35.170204,-120.740685,0.5,CP251005,2025-10-05 16:34:00+00:00,16.3,100.0,11.83,11.78,11.8,0.24,-0.02,0.11,1.1968948,13.712368,0.3550629,5.004,4.5173273,4.648937,200.0,0.0,25.0,8529.228,91689.195,4797.6904,0.0,187643.0,3198.4604,0.0,13859.995,29852.297,0.0,23988.453,115677.65,479235.97,2025-10-05,2025-09-29,2025,10
CPP,35.170204,-120.740685,0.5,CP251012,2025-10-12 15:57:00+00:00,14.0,100.0,2.81,2.69,2.75,0.64,0.79,0.71,1.361,16.213,0.701,11.621,0.8188,10.92,200.0,0.0,25.0,1599.2302,2132.307,0.0,0.0,5863.8438,5330.767,0.0,1066.1534,2665.3835,0.0,46910.75,4797.6904,70366.125,2025-10-12,2025-10-06,2025,10
CPP,35.170204,-120.740685,0.5,CP251019,2025-10-19 16:10:00+00:00,14.1,100.0,7.01,6.94,6.98,1.33,1.23,1.28,1.786,17.32,0.587,11.013,2.0319,10.426,200.0,0.0,25.0,533.0767,1599.2302,2665.3835,0.0,46377.676,73031.51,5330.767,4797.6904,2132.307,0.0,455780.6,11194.611,603442.9,2025-10-19,2025-10-13,2025,10
CPP,35.170204,-120.740685,0.5,CP251026,2025-10-26 16:27:00+00:00,14.7,100.0,2.89,2.77,2.83,1.28,1.36,1.32,1.421,16.548,0.529,9.025,3.6527,8.496,200.0,0.0,25.0,1066.1534,1599.2302,3731.537,0.0,23988.453,3731.537,0.0,9062.305,2132.307,533.0767,13859.995,7463.074,67167.664,2025-10-26,2025-10-20,2025,10
CPP,35.170204,-120.740685,0.5,CP251102,2025-11-02 17:35:00+00:00,14.6,100.0,6.7,6.69,6.7,1.94,1.35,1.64,1.259,17.391,0.498,8.684,2.5375,8.186,200.0,0.0,25.0,533.0767,0.0,0.0,0.0,14926.148,18124.61,5330.767,0.0,1066.1534,4264.614,549069.0,6929.9976,600244.4,2025-11-02,2025-10-27,2025,11
CPP,35.170204,-120.740685,0.5,CP251109,2025-11-09 17:37:00+00:00,15.0,100.0,3.03,2.89,2.96,0.85,0.77,0.81,2.073,24.324,0.71,14.049,4.3514,13.339,200.0,0.0,25.0,1066.1534,0.0,1599.2302,0.0,23455.375,0.0,4264.614,3731.537,0.0,0.0,15459.225,5863.8438,55439.98,2025-11-09,2025-11-03,2025,11
CPP,35.170204,-120.740685,0.5,CP251116,2025-11-16 18:12:00+00:00,15.1,100.0,16.68,15.33,16.0,1.2,3.22,2.21,1.27,13.428,0.483,8.798,2.5867,8.315,200.0,0.0,25.0,0.0,1066.1534,2665.3835,533.0767,61836.9,3198.4604,0.0,69833.055,0.0,0.0,32517.68,15459.225,187109.94,2025-11-16,2025-11-10,2025,11
CPP,35.170204,-120.740685,0.5,CP251123,2025-11-23 16:30:00+00:00,14.5,100.0,1.96,1.84,1.9,0.51,0.65,0.58,1.093,12.524,0.351,6.031,2.6842,5.68,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,3731.537,1066.1534,0.0,533.0767,3731.537,0.0,25587.684,2132.307,37315.37,2025-11-23,2025-11-17,2025,11
CPP,35.170204,-120.740685,0.5,CP251130,2025-11-30 17:00:00+00:00,15.3,100.0,3.37,3.17,3.27,1.31,1.04,1.17,0.935,11.608,0.405,4.721,1.9934,4.316,200.0,0.0,25.0,0.0,533.0767,0.0,0.0,533.0767,11194.611,9062.305,0.0,11727.6875,0.0,189242.23,2665.3835,224958.38,2025-11-30,2025-11-24,2025,11
CPP,35.170204,-120.740685,0.5,CP251208,2025-12-08 17:17:00+00:00,15.2,100.0,2.05,2.25,2.15,0.37,0.18,0.27,0.914,11.69,0.154,5.122,0.8392,4.968,200.0,0.0,25.0,0.0,0.0,1599.2302,533.0767,1599.2302,3198.4604,0.0,9595.381,0.0,533.0767,15459.225,2665.3835,35183.062,2025-12-08,2025-12-08,2025,12
CPP,35.170204,-120.740685,0.5,CP251215,2025-12-15 17:30:00+00:00,15.5,100.0,6.28,5.91,6.1,0.39,0.69,0.54,0.629,7.671,0.166,1.806,0.6621,1.64,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,533.0767,1066.1534,6929.9976,8529.228,82626.89,0.0,19723.838,8529.228,128471.49,2025-12-15,2025-12-15,2025,12
CPP,35.170204,-120.740685,0.5,CP251222,2025-12-22 15:20:00+00:00,15.2,100.0,4.75,4.75,4.75,0.9,0.64,0.77,0.761,9.015,0.0,1.925,0.4126,1.925,200.0,0.04,25.0,0.0,0.0,1599.2302,0.0,2132.307,27186.912,7463.074,5330.767,19723.838,0.0,268670.66,1599.2302,333706.03,2025-12-22,2025-12-22,2025,12
CPP,35.170204,-120.740685,0.5,CP251228,2025-12-28 16:30:00+00:00,13.2,100.0,1.25,1.34,1.29,0.62,0.58,0.6,8.185,164.248,0.633,52.9,3.2587,52.267,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.074,0.0,10128.458,0.0,17591.531,2025-12-28,2025-12-22,2025,12
CPP,35.170204,-120.740685,0.5,CP260104,2026-01-04 16:30:00+00:00,15.3,100.0,2.48,2.65,2.56,0.77,0.7,0.74,2.824,53.408,0.66,14.132,2.6435,13.472,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6929.9976,24521.53,0.0,6396.921,3198.4604,41046.906,2026-01-04,2025-12-29,2026,1
CPP,35.170204,-120.740685,0.5,CP260111,2026-01-11 17:13:00+00:00,13.1,100.0,0.36,0.36,0.36,0.7,0.69,0.69,,,,,,,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128.458,0.0,10128.458,2026-01-11,2026-01-05,2026,1
CPP,35.170204,-120.740685,0.5,CP260119,2026-01-19 17:43:00+00:00,14.6,100.0,2.94,3.26,3.1,1.05,0.85,0.95,,,,,,,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,533.0767,38381.523,2132.307,1066.1534,1066.1534,0.0,705793.56,1066.1534,750572.0,2026-01-19,2026-01-19,2026,1
CPP,35.170204,-120.740685,0.5,CP260125,2026-01-25 17:10:00+00:00,13.9,100.0,2.33,2.81,2.57,1.32,1.21,1.26,,,,,,,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,5863.8438,0.0,1066.1534,23455.375,0.0,299056.03,1066.1534,330507.56,2026-01-25,2026-01-19,2026,1
CPP,35.170204,-120.740685,0.5,CP260201,2026-02-01 18:03:00+00:00,14.5,100.0,2.0,2.1,2.05,0.57,0.59,0.58,,,,,,,200.0,0.0,25.0,0.0,0.0,0.0,0.0,533.0767,0.0,533.0767,1066.1534,20789.992,0.0,43179.215,10128.458,76229.97,2026-02-01,2026-01-26,2026,2
CPP,35.170204,-120.740685,0.5,CP260208,2026-02-08 17:56:00+00:00,15.1,100.0,1.67,1.62,1.64,0.69,0.71,0.7,,,,,,,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0767,10128.458,0.0,13326.918,4797.6904,28786.143,2026-02-08,2026-02-02,2026,2
CPP,35.170204,-120.740685,0.5,CP260216,2026-02-16 17:25:00+00:00,14.7,100.0,1.57,1.72,1.65,0.8,0.77,0.78,,,,,,,200.0,0.0,25.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,533.0767,20789.992,0.0,3198.4604,1599.2302,26653.836,2026-02-16,2026-02-16,2026,2
CPP,35.170204,-120.740685,0.5,CP260222,2026-02-22 17:50:00+00:00,14.2,100.0,0.73,0.76,0.74,0.38,0.49,0.43,,,,,,,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.307,0.0,2132.307,2026-02-22,2026-02-16,2026,2
CPP,35.170204,-120.740685,0.5,CP260301,2026-03-01 17:58:00+00:00,15.2,100.0,1.58,1.69,1.64,0.48,0.39,0.44,,,,,,,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,0.0,6396.921,5863.8438,0.0,1066.1534,0.0,45844.598,7463.074,67167.664,2026-03-01,2026-02-23,2026,3
CPP,35.170204,-120.740685,0.5,CP260308,2026-03-08 17:57:00+00:00,12.4,100.0,2.17,2.13,2.15,0.47,0.65,0.56,,,,,,,200.0,0.035,25.0,0.0,0.0,533.0767,0.0,0.0,15459.225,5863.8438,0.0,29319.22,0.0,422729.84,2665.3835,476570.6,2026-03-08,2026-03-02,2026,3
CPP,35.170204,-120.740685,0.5,CP260315,2026-03-15 17:10:00+00:00,13.4,100.0,0.45,0.52,0.48,0.29,0.3,0.29,,,,,,,200.0,,25.0,0.0,0.0,533.0767,0.0,0.0,1066.1534,17591.531,0.0,0.0,0.0,1066.1534,3198.4604,23455.375,2026-03-15,2026-03-09,2026,3
CPP,35.170204,-120.740685,0.5,CP260323,2026-03-23 17:45:00+00:00,17.1,100.0,1.03,1.0,1.02,0.31,0.25,0.28,,,,,,,200.0,,25.0,0.0,0.0,533.0767,0.0,533.0767,0.0,2132.307,0.0,0.0,0.0,18124.61,7463.074,28786.143,2026-03-23,2026-03-23,2026,3
CPP,35.170204,-120.740685,0.5,CP260329,2026-03-29 17:15:00+00:00,15.6,100.0,0.96,1.02,0.99,0.39,0.34,0.37,,,,,,,200.0,,25.0,0.0,2132.307,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,0.0,4264.614,10128.458,17058.455,2026-03-29,2026-03-23,2026,3
CPP,35.170204,-120.740685,0.5,CP260405,2026-04-05 17:32:00+00:00,16.2,100.0,3.09,2.7,2.9,0.49,0.59,0.54,,,,,,,200.0,,25.0,0.0,533.0767,0.0,0.0,1066.1534,0.0,0.0,2665.3835,0.0,0.0,4264.614,11194.611,19723.838,2026-04-05,2026-03-30,2026,4
